"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"35",133.193971245411,-2.0422123310232,0.31568571132912,-6.46913134720272,9.85678911232388e-11,6.30834503188728e-09
"5",159.581526128217,-1.62150371559663,0.277739902297656,-5.83820942609411,5.27648075811212e-09,1.68847384259588e-07
"46",95.8441447239754,1.2283681832979,0.229509500523426,5.35214525105254,8.69175843592236e-08,1.43064557215891e-06
"57",148.241017738081,1.79119543116403,0.334989629960767,5.34701755207709,8.94153482599322e-08,1.43064557215891e-06
"4",143.581480119107,1.90185037218013,0.432813343007312,4.3941583662036,1.11202730638648e-05,0.00014233949521747
"58",30.7978749667693,-1.92205747277715,0.488745077426721,-3.93263801836517,8.40187102126459e-05,0.000896199575601556
"50",188.28881815746,-1.60831123980597,0.417656944046275,-3.85079492327985,0.000117735056635282,0.00107643480352258
"48",116.555305462671,1.37824457105722,0.361340346125309,3.81425596625532,0.000136593836596308,0.00109275069277046
"23",152.316268961237,-1.40515596934312,0.385470000892083,-3.64530564269907,0.00026707419574379,0.00189919428084473
"28",122.696214906362,-1.14168408611898,0.316523349983091,-3.60695059678841,0.000309816619535526,0.00198282636502736
"12",188.914961932762,2.00463946272981,0.621791923293018,3.22397153715541,0.00126425964917638,0.00735569250429895
"54",107.503572560941,-1.58703164131304,0.501914607297135,-3.16195547656877,0.00156713523313026,0.0083580545766947
"6",149.078628353417,-0.836006664799387,0.289697601090887,-2.88579077510934,0.00390431614634184,0.0192212487204521
"63",132.374836133241,1.11858815232994,0.394017752267997,2.83892831196377,0.00452653250502468,0.02069272002297
"51",81.8613880889822,-1.04829534502459,0.37961019451777,-2.76150472290732,0.00575356844382618,0.0230142737753047
"52",110.678720121538,-1.39682892328603,0.50203959896421,-2.78230826047969,0.00539737474143633,0.0230142737753047
"0",103.506583935045,0.700665384391721,0.275526783728946,2.54300280687417,0.010990434622779,0.0383610947192848
"15",69.6018554884217,0.786978323695878,0.307767218799479,2.55705700810398,0.0105561916081843,0.0383610947192848
"34",121.014788834937,-0.566927406362178,0.224033452599316,-2.53054800425777,0.0113884499947877,0.0383610947192848
"33",155.449895836758,0.877302155208105,0.35518487229166,2.46998738867377,0.0135117815509153,0.0432377009629289
"16",115.550019949362,-0.61828562789655,0.260061269978998,-2.37746138802783,0.0174322679478787,0.053126911841154
"32",114.068736397572,0.839467489213674,0.355828304548289,2.35919256136565,0.0183147494559387,0.053279271144549
"17",119.358414420837,-0.623102153744956,0.28078193829285,-2.21916750604902,0.0264753308202286,0.0736704857606361
"60",156.77946491014,-0.6431667449058,0.298965062391098,-2.15131072427596,0.0314516823612524,0.0838711529633397
"55",132.815693455397,0.673226907376396,0.316190467979507,2.12918153946383,0.0332392436263688,0.0850924636835041
"39",149.278365689953,0.964425789754843,0.466877283095473,2.06569440123653,0.0388573442853108,0.0956488474715342
