"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"39",149.278365689953,0.32831832781716,0.0712163820218408,4.61015174453078,4.02375161124601e-06,0.000245448848286006
"12",188.914961932762,0.406247217205475,0.0928340629613897,4.3760577125062,1.2084503046748e-05,0.000368577342925815
"4",143.581480119107,0.240274889453634,0.0631371735383118,3.80560097939504,0.000141460284545095,0.00223962685184363
"34",121.014788834937,-0.120142751170695,0.0316471735009745,-3.79631852958356,0.000146860777170074,0.00223962685184363
"38",119.987724787385,0.20103495022217,0.055913496201091,3.59546377674462,0.000323814185017849,0.00395053305721776
"0",103.506583935045,0.133006393104163,0.0380927946991738,3.49164176990795,0.000480061625678796,0.0041833941666295
"46",95.8441447239754,0.122047313862258,0.0345850715370001,3.5289015878336,0.000417288278834181,0.0041833941666295
"54",107.503572560941,-0.224767942836772,0.0666191881935545,-3.3739219725064,0.000741053700590874,0.00502269730400481
"63",132.374836133241,0.204380328941074,0.0602694964014763,3.39110729546543,0.000696108432366425,0.00502269730400481
"20",121.365820093757,0.159806587215255,0.0481093307957332,3.32173789516583,0.000894586854620053,0.00545697981318232
"57",148.241017738081,0.183013138173688,0.0555550239870305,3.29426800745173,0.000986783630633695,0.00547216376987776
"15",69.6018554884217,0.136116804018166,0.0420520227403396,3.23686698398915,0.00120849727780185,0.00614319449549272
"8",121.970971764521,-0.131658370731678,0.0421543835954238,-3.12324269749187,0.00178870185528922,0.00839313947481864
"26",117.562745575718,0.259761116706225,0.0841425965725609,3.08715356177793,0.00202083172629431,0.00880505252171091
"31",103.511109253174,0.122936791762086,0.042175677427498,2.91487414691609,0.00355832003855631,0.014470501490129
"32",114.068736397572,0.142206665088891,0.0506539664237946,2.80741420916823,0.00499409803071721,0.0169244433263194
"37",59.1741495185011,0.148282347035084,0.0527134200939233,2.81299044476489,0.00490831096657096,0.0169244433263194
"42",159.912205614235,0.229267606702633,0.0814469459642334,2.8149319043014,0.00487875704940675,0.0169244433263194
"1",107.705878450199,0.139161389681098,0.0499822849557665,2.78421424319144,0.00536575786367738,0.0172269068254905
"13",76.3889229350342,0.132450025071594,0.0479826308420994,2.76037438437794,0.00577351562504068,0.0176092226563741
"22",31.5081672892696,0.1826425466057,0.0674844372779703,2.70643949883423,0.00680089733515546,0.0197549874973563
"3",110.148739226492,0.115128399459933,0.0471413778151427,2.44219419957114,0.0145982914230036,0.0387172076870965
"41",88.5210788536109,0.0959193006692573,0.039224071113559,2.4454193036607,0.0144683822434931,0.0387172076870965
"27",163.844243634607,-0.135696155898853,0.0572904292111621,-2.36856588032709,0.017857199770312,0.0444201212785517
"48",116.555305462671,0.138227535436599,0.0585357024625794,2.36142268088377,0.0182049677371114,0.0444201212785517
"23",152.316268961237,-0.131290627849762,0.0561324485889877,-2.33894353711694,0.0193383558689675,0.0453707580002699
"5",159.581526128217,-0.0940403445083517,0.0430642577109571,-2.18372147825096,0.0289827205281172,0.0654794797116721
