"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",183.760625428116,-1.63884230315368,3.26348010540631,-0.502176281215493,0.61554352576964,0.99677939393866
"ENSG00000233750.3",6.00285609474479,4.49904220872156,6.98659646514312,0.643953351416211,0.519605684055432,0.99677939393866
"ENSG00000268903.1",187.095934658782,1.01317140250479,5.20434031080083,0.194678161303577,0.8456449095468,0.99677939393866
"ENSG00000269981.1",117.889161531416,2.67155890935887,5.15484511576653,0.51826172258555,0.60427567554057,0.99677939393866
"ENSG00000239906.1",5.52614404662107,8.34772676981019,9.81139174627933,0.850819841433383,0.394869438022566,0.99677939393866
"ENSG00000241860.6",34.2256669548839,7.00530836828361,5.02947109614708,1.39285189920868,0.163664580477585,0.99677939393866
"ENSG00000279457.4",380.386825950735,1.58516536543763,2.69247012768501,0.588740186618359,0.556035575405844,0.99677939393866
"ENSG00000228463.9",32.5997117226505,9.6976549089642,4.34491275585336,2.23195618735952,0.0256178587517867,0.99677939393866
"ENSG00000237094.11",30.4073276868075,1.14646302112444,4.34876597712024,0.263629504819578,0.792065421017337,0.99677939393866
"ENSG00000230021.8",5.29781503630744,1.73068816499849,5.69744375496472,0.303765730638478,0.761306376737647,0.99677939393866
"ENSG00000225972.1",3321.12046512899,-30,15.2729336172638,-1.96425917585928,0.0495000434025626,0.99677939393866
"ENSG00000225630.1",17193.3254835825,-3.74799676393146,5.04778012035453,-0.742503967004851,0.457782049165838,0.99677939393866
"ENSG00000237973.1",6724.07132664757,-21.6590431500759,10.3397457257251,-2.09473653652706,0.0361944194254903,0.99677939393866
"ENSG00000229344.1",407.247919744159,-12.9903198325387,7.50503710782018,-1.73088016033963,0.0834731408458722,0.99677939393866
"ENSG00000240409.1",64.4374436541817,3.87800207278174,6.21678039392313,0.623795892255172,0.532761637678834,0.99677939393866
"ENSG00000248527.1",48263.8755103499,-4.15247640131377,4.43015439240722,-0.937320922365741,0.348593503864138,0.99677939393866
"ENSG00000198744.5",360.363076689634,-7.37741320196895,5.96475025952818,-1.23683522041584,0.216148263511558,0.99677939393866
"ENSG00000229376.3",13.1869452570037,4.63954860460543,4.24864721612354,1.09200608301824,0.274830427450108,0.99677939393866
"ENSG00000228327.3",569.469701348935,0.833789185386878,2.68962210425564,0.310002354631017,0.756559165771078,0.99677939393866
"ENSG00000237491.8",152.110668570258,-0.543409593011797,2.40563853026681,-0.225889960679806,0.821287006252621,0.99677939393866
"ENSG00000230092.7",22.9219044502943,-0.584335881589368,3.27431645150046,-0.178460417691636,0.858361404265954,0.99677939393866
"ENSG00000177757.2",37.3468307267445,-1.37970285746955,3.61042149674548,-0.382144538723039,0.702354157104468,0.99677939393866
"ENSG00000228794.8",1197.47619930185,-1.27949280699571,1.50081466344912,-0.852532186789291,0.393918782414591,0.99677939393866
"ENSG00000225880.5",251.50163301556,0.721642704577311,2.91741466020599,0.247356919954039,0.804632011273266,0.99677939393866
"ENSG00000230368.2",2.88113566618877,0.691980417019757,7.79281165805263,0.0887972720737714,0.929243025698136,0.99677939393866
"ENSG00000272438.1",6.11165397326885,4.65725487005857,7.37757275135751,0.631271968033335,0.527862712427418,0.99677939393866
"ENSG00000230699.2",32.8138805298031,4.43018697203759,5.5633015321311,0.796323360589183,0.425844110956038,0.99677939393866
"ENSG00000223764.2",196.705226981241,-0.273306618866598,5.69476068328032,-0.0479926434255648,0.961722105548677,0.99826289808016
"ENSG00000187634.11",526.452701879893,1.05371031827437,5.64935656702745,0.186518642569733,0.852038060713677,0.99677939393866
"ENSG00000188976.10",3685.98055198,0.290105223720428,1.05844193099024,0.274087047410354,0.784017727499736,0.99677939393866
"ENSG00000187961.13",1078.08936384928,1.85223315560431,2.3302651208262,0.794859408506959,0.426695288513317,0.99677939393866
"ENSG00000187583.10",116.616726332187,0.980270084302938,5.05601661834865,0.193881895234574,0.846268360217218,0.99677939393866
"ENSG00000187642.9",53.755496807116,36.545633275336,5.7431486689597,6.36334446169853,1.97407288778638e-10,1.20192813919813e-06
"ENSG00000272512.1",198.006255010428,-3.44289318113301,4.91198446204976,-0.700916952757684,0.483354844057134,0.99677939393866
"ENSG00000188290.10",574.696313809141,0.649166303542654,3.81861741427745,0.170000351728215,0.865009860037487,0.99677939393866
"ENSG00000187608.8",916.916210194914,-4.48329060277678,4.99231668262837,-0.898038102906645,0.369165236077878,0.99677939393866
"ENSG00000224969.1",6.54541223342459,-1.29292395904169,7.60917023313474,-0.169916550613042,0.865075764886782,0.99677939393866
"ENSG00000188157.14",14922.4065674644,-2.05726303929961,1.84771889964341,-1.1134069363563,0.265533697297272,0.99677939393866
"ENSG00000217801.9",130.836369614447,2.57735792377888,3.43423103105286,0.750490546638826,0.452959315196963,0.99677939393866
"ENSG00000273443.1",3.77115322489508,-19.6600860001821,10.7598585134471,-1.82716956506557,0.067674278381594,0.99677939393866
"ENSG00000237330.2",4.31754370696275,-4.07954573641856,7.6414143733509,-0.53387312048484,0.593429320106032,0.99677939393866
"ENSG00000131591.17",1374.02267510355,-0.669722789937132,2.23497296798271,-0.299655879302032,0.764439656048961,0.99677939393866
"ENSG00000223823.1",4.36802883940186,-24.1710710177147,11.4312329681477,-2.11447628484745,0.0344746081933406,0.99677939393866
"ENSG00000272141.1",390.335101037714,4.31981925129667,3.27641433727372,1.31845939085078,0.187349910617498,0.99677939393866
"ENSG00000205231.1",10.4470047190107,5.70912245508847,4.44590688286819,1.28413001115429,0.199096468836348,0.99677939393866
"ENSG00000162571.13",36.4589775563985,4.03718055489719,3.39135937956206,1.1904313589492,0.233876893806601,0.99677939393866
"ENSG00000186891.13",97.2578082087973,3.00765093106237,8.25550143141699,0.364320805471187,0.715618465366751,0.99677939393866
"ENSG00000186827.10",307.626911944825,9.40340654630298,4.20138755245415,2.23816689817396,0.0252101734122646,0.99677939393866
"ENSG00000078808.16",8471.27517406593,0.531977316101525,1.32241541160599,0.402277008746799,0.68748017309268,0.99677939393866
"ENSG00000176022.4",1074.30814873718,-1.13278694286718,2.14493429731141,-0.528121977576231,0.597414677770959,0.99677939393866
"ENSG00000184163.3",64.6244629040794,-2.4500794640451,3.30518591566984,-0.741283403281282,0.45852162261424,0.99677939393866
"ENSG00000260179.1",30.7029314532108,0.168495649976837,3.86837237522449,0.0435572467262951,0.965257331500376,0.998539247453953
"ENSG00000160087.20",2710.55404430676,-1.08986544649083,1.47432822900048,-0.73922850085405,0.45976825708483,0.99677939393866
"ENSG00000230415.1",73.3204158498041,3.80093220076596,2.91547415011792,1.30370979300648,0.192332549158248,0.99677939393866
"ENSG00000162572.20",911.953551840833,2.27845980073065,3.14765774691795,0.723858813100511,0.469152417943183,0.99677939393866
"ENSG00000131584.18",4737.78832873957,-0.0558217212990682,1.85724820905356,-0.0300561449067244,0.976022276209449,0.9988906836593
"ENSG00000169972.11",442.490686967511,1.00037047376806,1.38173394666743,0.723996451111901,0.469067913833234,0.99677939393866
"ENSG00000127054.20",8793.31559763631,0.978218115446802,1.35236736996461,0.723337561355389,0.469472521511604,0.99677939393866
"ENSG00000240731.1",323.64192124221,3.57232961330851,1.73392761481674,2.06025302485656,0.0393743581607812,0.99677939393866
