"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",183.760625428116,-2.14225594363382,3.20867521430283,-0.667644993823184,0.504360229665642,0.999783304684497
"ENSG00000233750.3",6.00285609474479,4.7869771913564,6.9733219905574,0.686470121104183,0.492416699571581,0.999783304684497
"ENSG00000268903.1",187.095934658782,0.296741445005359,5.20251350370868,0.0570380922209666,0.954514851314386,0.999783304684497
"ENSG00000269981.1",117.889161531416,2.54639242910162,5.13815745975265,0.495584740064427,0.620187421397059,0.999783304684497
"ENSG00000239906.1",5.52614404662107,8.63242629151035,9.78641336315995,0.882082737686752,0.37773206649092,0.999783304684497
"ENSG00000241860.6",34.2256669548839,7.13164956087823,5.01298706664183,1.42263474173606,0.154842067263583,0.999783304684497
"ENSG00000279457.4",380.386825950735,1.04013746437678,2.6986960620733,0.385422233720414,0.69992461245551,0.999783304684497
"ENSG00000228463.9",32.5997117226505,9.63928688144495,4.31816488325161,2.23226466382323,0.0255974758635915,0.999783304684497
"ENSG00000237094.11",30.4073276868075,1.13626591329836,4.33395939898691,0.262177332248191,0.793184728552566,0.999783304684497
"ENSG00000230021.8",5.29781503630744,2.27867331945701,5.6121714121372,0.406023471508554,0.684725354535296,0.999783304684497
"ENSG00000225972.1",3321.12046512899,-30,15.465772459993,-1.93976732022951,0.0524079739149915,0.999783304684497
"ENSG00000225630.1",17193.3254835825,-3.56116738518196,5.03343434317061,-0.707502500755527,0.479254259175264,0.999783304684497
"ENSG00000237973.1",6724.07132664757,-20.2555927822445,10.7365608395518,-1.88659973011341,0.0592141831054387,0.999783304684497
"ENSG00000229344.1",407.247919744159,-11.0644981119531,7.64190142688125,-1.44787239377787,0.147652741578102,0.999783304684497
"ENSG00000240409.1",64.4374436541817,6.29334370331228,6.34934397165723,0.99118014891067,0.321597621982711,0.999783304684497
"ENSG00000248527.1",48263.8755103499,-2.94475117756226,4.54421398829418,-0.648022118929235,0.516970644220074,0.999783304684497
"ENSG00000198744.5",360.363076689634,-7.058641728252,5.9438794448436,-1.18754792955558,0.235011562775491,0.999783304684497
"ENSG00000229376.3",13.1869452570037,4.97604950430973,4.25218068673731,1.17023472681445,0.241906521384745,0.999783304684497
"ENSG00000228327.3",569.469701348935,0.90083079771882,2.67726587199146,0.336474164610609,0.736513330674321,0.999783304684497
"ENSG00000237491.8",152.110668570258,0.259414935868417,2.49930846867127,0.103794685258012,0.917332284238825,0.999783304684497
"ENSG00000230092.7",22.9219044502943,-0.151901280180726,3.27803675241212,-0.0463391022290859,0.963039973696841,0.999783304684497
"ENSG00000177757.2",37.3468307267445,0.387065930148903,3.88603004450526,0.0996044615497001,0.920658351639128,0.999783304684497
"ENSG00000228794.8",1197.47619930185,-1.02480521525661,1.51679668484697,-0.675637826410465,0.499270619151269,0.999783304684497
"ENSG00000225880.5",251.50163301556,-0.183100779296441,2.99695919018206,-0.0610955197175434,0.951283137234782,0.999783304684497
"ENSG00000230368.2",2.88113566618877,1.10365952424711,7.77841355695035,0.141887483375185,0.887168881107044,0.999783304684497
"ENSG00000272438.1",6.11165397326885,2.89307058741996,7.37462827262953,0.392300531018954,0.694836171325093,0.999783304684497
"ENSG00000230699.2",32.8138805298031,4.49312603401253,5.48619943148632,0.818987003685218,0.412793828545224,0.999783304684497
"ENSG00000223764.2",196.705226981241,1.8052265937918,5.41765342707321,0.333211900335056,0.738974335771965,0.999783304684497
"ENSG00000187634.11",526.452701879893,3.04085244669905,5.35114017844347,0.568262528226941,0.569856719073691,0.999783304684497
"ENSG00000188976.10",3685.98055198,0.295924482645914,1.0475081354159,0.282503278629356,0.777557632942423,0.999783304684497
"ENSG00000187961.13",1078.08936384928,2.00555311051756,2.31677518958033,0.865665827024355,0.386673445278263,0.999783304684497
"ENSG00000187583.10",116.616726332187,0.670513439388647,4.96668863642752,0.135002108743209,0.892610207060268,0.999783304684497
"ENSG00000187642.9",53.755496807116,34.4658837170289,5.71067185569007,6.03534655606019,1.58621894339888e-09,1.47253991912196e-05
"ENSG00000272512.1",198.006255010428,-4.16557693696514,4.89759284380352,-0.85053557325319,0.395027391486028,0.999783304684497
"ENSG00000188290.10",574.696313809141,-0.463120164638883,3.83729220619529,-0.120689314170857,0.903937123179772,0.999783304684497
"ENSG00000187608.8",916.916210194914,-5.88852009167471,5.06422431106611,-1.16276841821706,0.244923473954985,0.999783304684497
"ENSG00000224969.1",6.54541223342459,-3.94973960796915,7.73988331840931,-0.510309967926092,0.609834320467947,0.999783304684497
"ENSG00000188157.14",14922.4065674644,-2.32335156773846,1.84651337004319,-1.25823706745439,0.208306033156055,0.999783304684497
"ENSG00000217801.9",130.836369614447,2.36639354324315,3.42701615661757,0.690511347217797,0.489872676579205,0.999783304684497
