"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",183.760625428116,-4.85498060720669,3.24348995362994,-1.49683849082784,0.134435288194908,0.951612237578974
"ENSG00000233750.3",6.00285609474479,7.14271127151935,7.19904461389317,0.992174886336293,0.321112221005898,0.978536983276709
"ENSG00000268903.1",187.095934658782,1.7806276331614,5.36980285075313,0.331600187688764,0.740191177836422,0.994594975089021
"ENSG00000269981.1",117.889161531416,4.4083196364588,5.28373899558502,0.834318205373561,0.404101695579281,0.98535798302179
"ENSG00000239906.1",5.52614404662107,12.3026487082151,10.0947731817714,1.2187147236186,0.222952487647726,0.973827377684177
"ENSG00000241860.6",34.2256669548839,6.80064436517507,5.19410471185607,1.30930059027341,0.190432549776148,0.967792694156089
"ENSG00000279457.4",380.386825950735,-0.788369978228829,2.74009855867835,-0.287715920192699,0.773564202543681,0.994594975089021
"ENSG00000228463.9",32.5997117226505,9.94454817051063,4.48985109922785,2.214894870839,0.0267672812542162,0.946411526015834
"ENSG00000237094.11",30.4073276868075,0.538421521107489,4.479239867499,0.120203770513437,0.904321730997239,0.996781318548726
"ENSG00000230021.8",5.29781503630744,-1.33806836396726,5.66182007858019,-0.236331841244734,0.813175180879123,0.994594975089021
"ENSG00000225972.1",3321.12046512899,-30,16.0632459105843,-1.86761755170744,0.061815398170927,0.951612237578974
"ENSG00000225630.1",17193.3254835825,-0.651265753914385,5.16496039414241,-0.126093078013335,0.899658246683817,0.995959383012257
"ENSG00000237973.1",6724.07132664757,-20.9552155982347,11.145351743005,-1.88017534856059,0.0600841841086411,0.951612237578974
"ENSG00000229344.1",407.247919744159,-4.38678429639837,7.42262666144795,-0.59100160852528,0.554519343195848,0.988907254675413
"ENSG00000240409.1",64.4374436541817,8.42824135011724,6.59836870100436,1.27732197639006,0.201488598031323,0.972662900726228
"ENSG00000248527.1",48263.8755103499,-0.693133845790309,4.66968014313793,-0.148432831488226,0.882001191263787,0.994594975089021
"ENSG00000198744.5",360.363076689634,-4.7388810631622,6.12742241748764,-0.773388994634587,0.439292201165098,0.98535798302179
"ENSG00000229376.3",13.1869452570037,4.37426191142328,4.40167870313594,0.993771287374263,0.320334227720438,0.978536983276709
"ENSG00000228327.3",569.469701348935,2.07194722533219,2.75528146520244,0.751991131033127,0.452056392344618,0.98535798302179
"ENSG00000237491.8",152.110668570258,0.871686207673123,2.57931942761332,0.337952018792688,0.735399345992493,0.994594975089021
"ENSG00000230092.7",22.9219044502943,2.69744076738507,3.28236299892132,0.821798432492545,0.411191626021106,0.98535798302179
"ENSG00000177757.2",37.3468307267445,4.43217214622119,3.87456181210809,1.14391571515792,0.252658593026207,0.973841618785326
"ENSG00000228794.8",1197.47619930185,-0.213466136195328,1.55449592297882,-0.137321772955358,0.890776461133338,0.995302628618943
"ENSG00000225880.5",251.50163301556,-2.91468423734399,2.9641748938053,-0.983303732662758,0.325457973579339,0.978536983276709
"ENSG00000230368.2",2.88113566618877,1.96551652602513,8.01621914752246,0.245192464159691,0.806307411062064,0.994594975089021
"ENSG00000272438.1",6.11165397326885,5.3393849482647,7.63921910208509,0.698943815711129,0.48458714360967,0.985921947620248
"ENSG00000230699.2",32.8138805298031,7.38768626863592,5.69212895823174,1.29787752927701,0.194329422780378,0.969045336699461
"ENSG00000223764.2",196.705226981241,3.23909268137375,5.84101078751549,0.554543177406374,0.579207164673603,0.991110844961265
"ENSG00000187634.11",526.452701879893,3.5261568252128,5.80681441165987,0.607244622478792,0.543688582998468,0.988058308820704
"ENSG00000188976.10",3685.98055198,0.884593622863461,1.07357454319692,0.823970378646731,0.40995638906088,0.98535798302179
"ENSG00000187961.13",1078.08936384928,0.890957472453468,2.37949296332267,0.37443164833291,0.708083200604268,0.994594975089021
"ENSG00000187583.10",116.616726332187,2.78020501836527,5.197379873773,0.534924343782284,0.592702174004577,0.991527768899854
"ENSG00000187642.9",53.755496807116,7.71841381171133,5.52561178201088,1.39684330282473,0.162460697301282,0.962003001132656
