"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",183.760625428116,-1.77325179983716,3.2661708590807,-0.542914586022686,0.587188612738125,0.999628099314208
"ENSG00000233750.3",6.00285609474479,4.72813531746784,6.97566919010601,0.67780383338333,0.497896080197699,0.999628099314208
"ENSG00000268903.1",187.095934658782,0.440770246035144,5.21526105259491,0.0845154713426729,0.932646602497531,0.999628099314208
"ENSG00000269981.1",117.889161531416,2.5168860632354,5.15019601170891,0.488697140363841,0.625056128631501,0.999628099314208
"ENSG00000239906.1",5.52614404662107,9.08580217247387,9.79244922822483,0.927837557358563,0.35349183886501,0.999628099314208
"ENSG00000241860.6",34.2256669548839,7.16256593681468,5.02732112522585,1.42472815211161,0.154235798023829,0.999628099314208
"ENSG00000279457.4",380.386825950735,0.968757171134787,2.71683567463996,0.356575548597789,0.721409585124865,0.999628099314208
"ENSG00000228463.9",32.5997117226505,9.60705279074647,4.31727828065927,2.22525678592102,0.0260640046805592,0.999628099314208
"ENSG00000237094.11",30.4073276868075,0.610892256216685,4.32972611721956,0.141092586384883,0.887796800272578,0.999628099314208
"ENSG00000230021.8",5.29781503630744,3.37306903288586,5.6146779404071,0.600759129675262,0.548000429380044,0.999628099314208
"ENSG00000225972.1",3321.12046512899,-30,15.4084999650805,-1.94697732212658,0.0515374535393992,0.999628099314208
"ENSG00000225630.1",17193.3254835825,-3.8196964450193,5.02993568575979,-0.759392700752261,0.447617678613322,0.999628099314208
"ENSG00000237973.1",6724.07132664757,-20.5297557250306,10.7230613628853,-1.91454240820521,0.0555508858543253,0.999628099314208
"ENSG00000229344.1",407.247919744159,-10.7309638167268,7.67282241643532,-1.39856798897637,0.161942571226071,0.999628099314208
"ENSG00000240409.1",64.4374436541817,5.28760467170864,6.39235371535729,0.827176484149407,0.408137038273561,0.999628099314208
"ENSG00000248527.1",48263.8755103499,-3.51519374392232,4.51952232662445,-0.777779926700297,0.436698763655178,0.999628099314208
"ENSG00000198744.5",360.363076689634,-7.73624227255044,5.94188539450698,-1.30198443068294,0.192921707975132,0.999628099314208
"ENSG00000229376.3",13.1869452570037,5.05101824214133,4.2641469797154,1.18453192776166,0.236202565395556,0.999628099314208
"ENSG00000228327.3",569.469701348935,1.10983313125153,2.68287766046282,0.413672657388364,0.679113854205654,0.999628099314208
"ENSG00000237491.8",152.110668570258,0.323990055200264,2.50313862698265,0.129433524658924,0.897014621942044,0.999628099314208
"ENSG00000230092.7",22.9219044502943,-0.196378663059588,3.28722755660101,-0.0597399053391493,0.952362788610139,0.999628099314208
"ENSG00000177757.2",37.3468307267445,0.438683276102551,3.92259027776027,0.111835100033193,0.910954156284154,0.999628099314208
"ENSG00000228794.8",1197.47619930185,-0.965103219842858,1.52312659428908,-0.633632964890435,0.526320382252005,0.999628099314208
"ENSG00000225880.5",251.50163301556,-0.117655400011733,3.00596098782199,-0.0391406942699485,0.968778216476937,0.999628099314208
"ENSG00000230368.2",2.88113566618877,0.732832917577322,7.79346853197272,0.0940316772398418,0.92508399341194,0.999628099314208
