"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",183.760625428116,-1.8583521489681,3.25832407811417,-0.570339875474778,0.56844720035094,0.999829292539559
"ENSG00000233750.3",6.00285609474479,5.04482942659783,6.95109170139298,0.725760735624716,0.467985461299413,0.999829292539559
"ENSG00000268903.1",187.095934658782,0.670137392841604,5.19361692257014,0.129030962974831,0.89733314870252,0.999829292539559
"ENSG00000269981.1",117.889161531416,2.63573401516124,5.134619278122,0.513326085614913,0.607723239776904,0.999829292539559
"ENSG00000239906.1",5.52614404662107,8.56005133164312,9.77283905394515,0.875902210646511,0.381083197656029,0.999829292539559
"ENSG00000241860.6",34.2256669548839,7.16513651932433,5.00765862015103,1.43083565850346,0.152477320752767,0.999829292539559
"ENSG00000279457.4",380.386825950735,1.05775922663395,2.70548925297986,0.390967816807597,0.695821024750814,0.999829292539559
"ENSG00000228463.9",32.5997117226505,9.89132447124274,4.32998863481724,2.2843765435565,0.022349410896192,0.999829292539559
"ENSG00000237094.11",30.4073276868075,0.809715926453553,4.31764020494105,0.18753668393372,0.851239864250859,0.999829292539559
"ENSG00000230021.8",5.29781503630744,3.01573966429712,5.50058400775253,0.54825808678619,0.583514702339941,0.999829292539559
"ENSG00000225972.1",3321.12046512899,-30,15.4290825326075,-1.94438003274651,0.0518496398960595,0.999829292539559
"ENSG00000225630.1",17193.3254835825,-3.47481594043683,5.03526517689199,-0.690095917169085,0.490133870555877,0.999829292539559
"ENSG00000237973.1",6724.07132664757,-19.60140108972,10.7643663191961,-1.82095262354317,0.0686140588515663,0.999829292539559
"ENSG00000229344.1",407.247919744159,-11.5652309206666,7.66111260524433,-1.50960200124845,0.131145010407737,0.999829292539559
"ENSG00000240409.1",64.4374436541817,6.79289716617709,6.38754693661585,1.06345945220968,0.287573643941179,0.999829292539559
"ENSG00000248527.1",48263.8755103499,-3.0900079824351,4.54084752306281,-0.680491464807188,0.496193324368177,0.999829292539559
"ENSG00000198744.5",360.363076689634,-7.42903441799558,5.91903626783775,-1.25510878491533,0.209439271818386,0.999829292539559
"ENSG00000229376.3",13.1869452570037,5.06828902963366,4.25101493938422,1.19225387393436,0.233161714866924,0.999829292539559
"ENSG00000228327.3",569.469701348935,0.945454309730453,2.68118476935669,0.352625570805887,0.72436916480153,0.999829292539559
