"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",183.760625428116,-2.04678243508927,3.25490587593724,-0.628829991742821,0.529460362820301,0.999529906613841
"ENSG00000233750.3",6.00285609474479,4.75067734309421,6.98206033947638,0.680411957518328,0.496243651789436,0.999529906613841
"ENSG00000268903.1",187.095934658782,0.487399180395514,5.20990597897706,0.0935523946808752,0.925464727226616,0.999529906613841
"ENSG00000269981.1",117.889161531416,2.72780745993707,5.14042744362646,0.53065771083283,0.595655996062215,0.999529906613841
"ENSG00000239906.1",5.52614404662107,9.10198189090598,9.77478073541616,0.931169929769117,0.351765669927877,0.999529906613841
"ENSG00000241860.6",34.2256669548839,7.26381196834964,5.02253570891694,1.44624396705703,0.148108785764688,0.999529906613841
"ENSG00000279457.4",380.386825950735,0.847459859382364,2.6900518410632,0.315034768641268,0.752735255382301,0.999529906613841
"ENSG00000228463.9",32.5997117226505,9.79790232344306,4.33524644748773,2.26005659473429,0.0238177385738006,0.999529906613841
"ENSG00000237094.11",30.4073276868075,0.98901226575448,4.33938227052576,0.227915450655757,0.819711970926961,0.999529906613841
"ENSG00000230021.8",5.29781503630744,2.20280721167074,5.70651442739388,0.386016234550508,0.699484645471446,0.999529906613841
"ENSG00000225972.1",3321.12046512899,-30,15.3902952212026,-1.94928034640104,0.0512619543385742,0.999529906613841
"ENSG00000225630.1",17193.3254835825,-3.71640494079998,5.0144276484353,-0.741142399763139,0.458607103706277,0.999529906613841
"ENSG00000237973.1",6724.07132664757,-19.8066624804162,10.7361183010007,-1.8448625401762,0.0650575370593263,0.999529906613841
"ENSG00000229344.1",407.247919744159,-11.5739224624223,7.67182381681621,-1.50862724937099,0.131394066508591,0.999529906613841
"ENSG00000240409.1",64.4374436541817,5.92204036651808,6.39559689293213,0.92595585144877,0.354468924129005,0.999529906613841
"ENSG00000248527.1",48263.8755103499,-3.19266750773239,4.54322713931812,-0.7027312106195,0.482223273490761,0.999529906613841
"ENSG00000198744.5",360.363076689634,-7.45156727426772,5.92846792021251,-1.25691281028313,0.208785209309429,0.999529906613841
"ENSG00000229376.3",13.1869452570037,5.11772577510204,4.25545771949052,1.20262639472652,0.229120928847121,0.999529906613841
"ENSG00000228327.3",569.469701348935,0.945522456687651,2.68593991630695,0.352026659623757,0.724818269076376,0.999529906613841
"ENSG00000237491.8",152.110668570258,0.248108355883553,2.50347569178228,0.0991055582037307,0.921054459008638,0.999529906613841
"ENSG00000230092.7",22.9219044502943,-0.277712815657748,3.28455819994866,-0.0845510411908942,0.932618323086046,0.999529906613841
"ENSG00000177757.2",37.3468307267445,0.49900384922012,3.90503611350043,0.127784695126115,0.898319362280366,0.999529906613841
"ENSG00000228794.8",1197.47619930185,-0.907172924103577,1.51763890033499,-0.597752814522172,0.550004879308343,0.999529906613841
"ENSG00000225880.5",251.50163301556,-0.36042465224603,2.99689273375982,-0.120266117030439,0.904272343947695,0.999529906613841
"ENSG00000230368.2",2.88113566618877,0.836330238000563,7.78776320627073,0.107390301406076,0.914479348368152,NA
"ENSG00000272438.1",6.11165397326885,4.1331470949594,7.37766633870324,0.560224182717089,0.575326534154375,0.999529906613841
"ENSG00000230699.2",32.8138805298031,5.05545598256055,5.54496899078696,0.91171943268939,0.36191643159917,0.999529906613841
"ENSG00000223764.2",196.705226981241,0.154381533239961,5.69425324733979,0.0271118137065794,0.978370552249803,0.999529906613841
"ENSG00000187634.11",526.452701879893,0.237703885976906,5.57966855504597,0.0426017932125984,0.966018966012759,0.999529906613841
"ENSG00000188976.10",3685.98055198,0.253700160445499,1.05732240090579,0.239945886163159,0.810372207721339,0.999529906613841
"ENSG00000187961.13",1078.08936384928,1.74769685975354,2.31096871301551,0.756261584118559,0.4494923758591,0.999529906613841
"ENSG00000187583.10",116.616726332187,-0.169437658723829,4.97918812218975,-0.0340291739467986,0.972853886722605,0.999529906613841
"ENSG00000187642.9",53.755496807116,23.2493717346657,5.58638489965348,4.16179195531405,3.15759963233844e-05,0.0402518772179524
"ENSG00000272512.1",198.006255010428,-3.62416294540611,4.90631280936482,-0.738673436901244,0.460105319361903,0.999529906613841
"ENSG00000188290.10",574.696313809141,-0.0403843513488935,3.85740946389612,-0.0104692933760016,0.991646865045481,0.999529906613841
"ENSG00000187608.8",916.916210194914,-4.51463265157161,4.92916806757398,-0.915901545591568,0.359718536080927,0.999529906613841
"ENSG00000224969.1",6.54541223342459,-4.11706901425293,7.80488540562507,-0.52749897023289,0.597847131351892,0.999529906613841
"ENSG00000188157.14",14922.4065674644,-2.06002151134031,1.8259542087176,-1.12818903207167,0.259240094940326,0.999529906613841
"ENSG00000217801.9",130.836369614447,2.34418216502781,3.4346061106128,0.682518486700521,0.494911157249293,0.999529906613841
"ENSG00000273443.1",3.77115322489508,-18.739398882594,10.7523866233721,-1.74281297157421,0.0813662897365091,0.999529906613841
"ENSG00000237330.2",4.31754370696275,-3.85663968588014,7.69256035738281,-0.501346691700481,0.616127150008705,0.999529906613841
"ENSG00000131591.17",1374.02267510355,-0.223193556114548,2.18161913864081,-0.102306379771495,0.918513491555728,0.999529906613841
"ENSG00000223823.1",4.36802883940186,-24.8458903702932,11.8007175864837,-2.10545589183079,0.0352516429547253,0.999529906613841
