"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",183.760625428116,-1.26321992409877,3.13374770172817,-0.403101986609241,0.68687319921173,0.999883021734486
"ENSG00000233750.3",6.00285609474479,5.09238897439583,6.97447394567848,0.730146676876064,0.465300532454429,0.999883021734486
"ENSG00000268903.1",187.095934658782,1.42631014382478,5.11819879028553,0.278674237220319,0.78049483529054,0.999883021734486
"ENSG00000269981.1",117.889161531416,2.84400904614041,5.13172225159386,0.554201670843953,0.579440834973486,0.999883021734486
"ENSG00000239906.1",5.52614404662107,8.97714964999559,9.78840893045454,0.917120413928061,0.359079544957041,0.999883021734486
"ENSG00000241860.6",34.2256669548839,6.74687792903341,4.98012092664484,1.3547618679169,0.17549343929193,0.999883021734486
"ENSG00000279457.4",380.386825950735,1.45584960079279,2.66668674635131,0.545939489437504,0.585107532422509,0.999883021734486
"ENSG00000228463.9",32.5997117226505,10.543840467173,4.26213447378781,2.47384040367984,0.013366939493045,0.990441608325474
"ENSG00000237094.11",30.4073276868075,1.15963929809651,4.33776987657595,0.267335366119487,0.789210959100081,0.999883021734486
"ENSG00000230021.8",5.29781503630744,2.03337171186145,5.68262881091592,0.357822370511952,0.720476248283067,0.999883021734486
"ENSG00000225972.1",3321.12046512899,-30,15.4239108112752,-1.94503199396546,0.0517711277737296,0.999883021734486
"ENSG00000225630.1",17193.3254835825,-3.30031466415267,5.03689793325392,-0.655227623804679,0.51232121150195,0.999883021734486
"ENSG00000237973.1",6724.07132664757,-15.9919931796299,10.6362673027427,-1.50353434381121,0.13270130754821,0.999883021734486
"ENSG00000229344.1",407.247919744159,-11.9843787098287,7.52359674679344,-1.59290550958044,0.111181390127649,0.999883021734486
"ENSG00000240409.1",64.4374436541817,6.58124313511536,6.40036164072914,1.02826113656378,0.303827006947503,0.999883021734486
"ENSG00000248527.1",48263.8755103499,-2.61393603811223,4.51805625265228,-0.57855322995984,0.5628906705971,0.999883021734486
"ENSG00000198744.5",360.363076689634,-6.85623894298848,5.93997821994372,-1.15425321257381,0.248396372257005,0.999883021734486
"ENSG00000229376.3",13.1869452570037,4.90248909657759,4.24193448854663,1.15572013424877,0.247795649842678,0.999883021734486
"ENSG00000228327.3",569.469701348935,0.806725275340599,2.67745648975191,0.30130285157887,0.763183566655636,0.999883021734486
"ENSG00000237491.8",152.110668570258,-0.119976269473774,2.4377572209868,-0.0492158400520325,0.960747288027555,0.999883021734486
"ENSG00000230092.7",22.9219044502943,-0.60096307552257,3.22537167092839,-0.186323666490686,0.852190949244917,0.999883021734486
"ENSG00000177757.2",37.3468307267445,-0.699973212467895,3.60700728987143,-0.194059273024881,0.846129470777514,0.999883021734486
"ENSG00000228794.8",1197.47619930185,-1.01631648385071,1.52048518618387,-0.668415906373591,0.5038681447787,0.999883021734486
"ENSG00000225880.5",251.50163301556,0.291373082989259,2.9252126894783,0.0996074863333182,0.920655950153566,0.999883021734486
"ENSG00000230368.2",2.88113566618877,0.957155165563897,7.77752924171905,0.123066739553954,0.902054249017786,NA
"ENSG00000272438.1",6.11165397326885,6.35408877393355,7.07571336075699,0.898013875063724,0.369178152322791,0.999883021734486
"ENSG00000230699.2",32.8138805298031,6.06969457190798,5.39158462349681,1.1257719197165,0.260262072774228,0.999883021734486
"ENSG00000223764.2",196.705226981241,3.23188487071005,5.02809641817797,0.642765094763475,0.520376535427583,0.999883021734486
"ENSG00000187634.11",526.452701879893,4.02805992327727,4.95960216816563,0.812173998376788,0.416691797177436,0.999883021734486
"ENSG00000188976.10",3685.98055198,0.233720967014204,1.05689018090475,0.221140257745726,0.824983224967765,0.999883021734486
"ENSG00000187961.13",1078.08936384928,2.05851545058938,2.32029079282545,0.887179941822161,0.374982029703029,0.999883021734486
"ENSG00000187583.10",116.616726332187,2.0987420821802,4.94946723913626,0.424033937548894,0.671541063041596,0.999883021734486
"ENSG00000187642.9",53.755496807116,30,5.71581340106479,5.24859681290704,1.53262091447759e-07,0.00041908667450326
"ENSG00000272512.1",198.006255010428,-3.37764093367898,4.88399743867017,-0.691573035427032,0.489205500139566,0.999883021734486
"ENSG00000188290.10",574.696313809141,1.0176324934041,3.62760361204596,0.280524721616472,0.779074961451442,0.999883021734486
"ENSG00000187608.8",916.916210194914,-4.86646492073395,4.9117086959145,-0.990788587438383,0.32178882316014,0.999883021734486
"ENSG00000224969.1",6.54541223342459,-3.01366409950751,7.77558270133272,-0.387580483066687,0.698326514351061,0.999883021734486
"ENSG00000188157.14",14922.4065674644,-2.20217685636999,1.85085755898317,-1.18981433535049,0.234119373926928,0.999883021734486
