"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000227232.5",183.760625428116,-2.59548313980254,3.05393277161083,-0.849882212185545,0.395390575987961,0.99995590572657
"ENSG00000233750.3",6.00285609474479,4.7272939926829,6.9733361303032,0.677909956489844,0.497828786710148,0.99995590572657
"ENSG00000268903.1",187.095934658782,0.0182914139388014,5.13274445549255,0.00356367126737193,0.997156607734385,0.99995590572657
"ENSG00000269981.1",117.889161531416,2.43632370916137,5.13684383424272,0.474284168991197,0.635297279103255,0.99995590572657
"ENSG00000239906.1",5.52614404662107,8.41988093914265,9.77327380144369,0.861521032788304,0.388951142188092,0.99995590572657
"ENSG00000241860.6",34.2256669548839,7.16266450994823,5.01622075939682,1.4279005756536,0.153320477916782,0.99995590572657
"ENSG00000279457.4",380.386825950735,0.785311220937655,2.60858893195756,0.301048283735658,0.76337767619946,0.99995590572657
"ENSG00000228463.9",32.5997117226505,9.82556653898694,4.33275194746046,2.26774268597259,0.0233448945131888,0.99995590572657
"ENSG00000237094.11",30.4073276868075,1.02033647449816,4.33157951282799,0.235557600057076,0.813775977877971,0.99995590572657
"ENSG00000230021.8",5.29781503630744,2.03402975320854,5.59221208199504,0.363725431615407,0.71606305058621,0.99995590572657
"ENSG00000225972.1",3321.12046512899,-30,15.4997740383341,-1.93551208719585,0.0529274868562886,0.99995590572657
"ENSG00000225630.1",17193.3254835825,-3.67254926389848,5.02767447543466,-0.730466795701003,0.465104902099251,0.99995590572657
"ENSG00000237973.1",6724.07132664757,-20.1250144363788,10.7660591548412,-1.869301863099,0.0615808290760184,0.99995590572657
"ENSG00000229344.1",407.247919744159,-8.62365383333435,7.06097273724905,-1.22131243870149,0.221967745587654,0.99995590572657
"ENSG00000240409.1",64.4374436541817,6.23097904616328,6.39025726830204,0.97507483416531,0.329523140766366,0.99995590572657
"ENSG00000248527.1",48263.8755103499,-2.9661404499776,4.54745067990887,-0.652264457332618,0.514230584558855,0.99995590572657
"ENSG00000198744.5",360.363076689634,-7.56244076182198,5.89239866262893,-1.28342313458607,0.199343873072308,0.99995590572657
"ENSG00000229376.3",13.1869452570037,4.98081696833011,4.25447898030565,1.17072313469798,0.241710082950397,0.99995590572657
"ENSG00000228327.3",569.469701348935,0.92491388397581,2.68266669873317,0.34477405799706,0.730264237337234,0.99995590572657
"ENSG00000237491.8",152.110668570258,0.34500439886691,2.49300588491241,0.138388922767838,0.889933051132413,0.99995590572657
"ENSG00000230092.7",22.9219044502943,0.268572296389289,3.19362323348991,0.0840964248922376,0.932979767099363,0.99995590572657
"ENSG00000177757.2",37.3468307267445,0.941859071640911,3.73491284922204,0.252176987700555,0.800904264543029,0.99995590572657
"ENSG00000228794.8",1197.47619930185,-0.992590086558745,1.51984628966559,-0.653085837237623,0.513700942221174,0.99995590572657
"ENSG00000225880.5",251.50163301556,-0.53734959267918,2.8266458010162,-0.190101495024951,0.849229598583755,0.99995590572657
"ENSG00000230368.2",2.88113566618877,1.048315886194,7.77034170170989,0.134912456419171,0.892681090797857,NA
"ENSG00000272438.1",6.11165397326885,4.15593829382141,7.27102256993007,0.57157549077191,0.567609603744672,0.99995590572657
"ENSG00000230699.2",32.8138805298031,4.69457100753711,5.5185962128462,0.850682098575916,0.394945969998221,0.99995590572657
"ENSG00000223764.2",196.705226981241,-0.253550996807073,5.63229030187165,-0.045017387815187,0.96409344953164,0.99995590572657
"ENSG00000187634.11",526.452701879893,0.723342562907423,5.6164702339104,0.128789530217772,0.897524190208793,0.99995590572657
"ENSG00000188976.10",3685.98055198,0.297169727888021,1.05122725480667,0.282688378301866,0.777415725803103,0.99995590572657
